1	38	0.832551	-0.0741313
1	39	0.81523	-0.0708402
1	40	0.795943	-0.0672437
1	41	0.774693	-0.0633769
1	42	0.751483	-0.0592785
1	43	0.726316	-0.0549901
1	44	0.699195	-0.0505563
1	45	0.670121	-0.0460238
1	46	0.639097	-0.0414417
1	47	0.606123	-0.0368602
1	48	0.571201	-0.032331
1	49	0.534332	-0.0279061
1	50	0.495513	-0.0236377
1	51	0.454746	-0.0195773
1	52	0.412028	-0.0157754
1	53	0.367357	-0.0122807
1	54	0.320731	-0.00913971
1	55	0.272147	-0.00639604
1	56	0.221601	-0.00409017
1	57	0.16909	-0.00225956
1	58	0.114618	-0.000939976
1	59	0.0582097	-0.000169804
1	60	0	0

2	0	0	0
2	1	0.0598623	-0.000324313
2	2	0.117782	-0.0011576
2	3	0.173704	-0.00246779
2	4	0.227592	-0.00423512
2	5	0.279428	-0.00643571
2	6	0.3292	-0.00904021
2	7	0.3769	-0.0120148
2	8	0.422523	-0.0153222
2	9	0.466065	-0.0189225
2	10	0.507521	-0.0227738
2	11	0.546889	-0.0268327
2	12	0.584168	-0.0310545
2	13	0.619357	-0.0353943
2	14	0.652456	-0.0398064
2	15	0.683465	-0.0442457
2	16	0.712386	-0.0486671
2	17	0.739219	-0.0530266
2	18	0.763969	-0.0572811
2	19	0.786637	-0.0613888
2	20	0.807227	-0.0653097
2	21	0.825744	-0.0690058
2	22	0.842192	-0.0724411
2	23	0.856576	-0.0755821
2	24	0.868902	-0.0783983
2	25	0.879177	-0.0808617
2	26	0.887406	-0.0829479
2	27	0.893596	-0.0846357
2	28	0.897756	-0.0859074
2	29	0.899892	-0.0867492
2	30	0.900013	-0.0871512
2	31	0.898126	-0.0871075
2	32	0.89424	-0.0866165
2	33	0.888364	-0.0856805
2	34	0.880505	-0.0843066
2	35	0.870673	-0.0825057
2	36	0.858877	-0.0802934
2	37	0.845123	-0.0776893
2	38	0.829422	-0.0747173
2	39	0.811779	-0.0714053
2	40	0.792203	-0.067785
2	41	0.770701	-0.0638919
2	42	0.74728	-0.0597648
2	43	0.721944	-0.0554457
2	44	0.6947	-0.0509793
2	45	0.665552	-0.046413
2	46	0.634503	-0.041796
2	47	0.601556	-0.0371791
2	48	0.566713	-0.0326143
2	49	0.529973	-0.0281542
2	50	0.491338	-0.0238514
2	51	0.450804	-0.0197581
2	52	0.40837	-0.0159253
2	53	0.364031	-0.0124026
2	54	0.317782	-0.00923715
2	55	0.269617	-0.00647355
2	56	0.21953	-0.00415341
2	57	0.167516	-0.00231524
2	58	0.113577	-0.000994337
2	59	0.0577267	-0.000220397
2	60	0	0

3	0	0	0
3	1	0.0604325	-0.000299547
3	2	0.118858	-0.00113251
3	3	0.175253	-0.00245964
3	4	0.229589	-0.00425289
3	5	0.281844	-0.00648459
3	6	0.332004	-0.00912395
3	7	0.380057	-0.0121366
3	8	0.425994	-0.0154848
3	9	0.469808	-0.0191286
3	10	0.511494	-0.0230256
3	11	0.551049	-0.0271321
3	12	0.588469	-0.0314031
3	13	0.623754	-0.0357932
3	14	0.656903	-0.0402566
3	15	0.687916	-0.0447475
3	16	0.716797	-0.0492207
3	17	0.743547	-0.0536316
3	18	0.76817	-0.0579368
3	19	0.790671	-0.0620941
3	20	0.811054	-0.0660632
3	21	0.829328	-0.0698054
3	22	0.845497	-0.0732846
3	23	0.859571	-0.0764669
3	24	0.871557	-0.0793212
3	25	0.881465	-0.0818195
3	26	0.889304	-0.0839367
3	27	0.895086	-0.0856515
3	28	0.898821	-0.0869458
3	29	0.90052	-0.0878055
3	30	0.900196	-0.0882205
3	31	0.89786	-0.0881848
3	32	0.893526	-0.0876963
3	33	0.887206	-0.0867576
3	34	0.878913	-0.0853754
3	35	0.86866	-0.0835607
3	36	0.85646	-0.0813292
3	37	0.842324	-0.0787005
3	38	0.826267	-0.0756987
3	39	0.808298	-0.0723519
3	40	0.78843	-0.0686922
3	41	0.766673	-0.0647552
3	42	0.743037	-0.0605804
3	43	0.717531	-0.05621
3	44	0.690162	-0.0516895
3	45	0.660937	-0.0470667
3	46	0.629863	-0.0423914
3	47	0.596941	-0.0377152
3	48	0.562176	-0.0330909
3	49	0.525569	-0.0285717
3	50	0.487117	-0.0242113
3	51	0.44682	-0.0200625
3	52	0.404673	-0.0161776
3	53	0.360669	-0.0126068
3	54	0.314802	-0.00939859
3	55	0.267063	-0.00659847
3	56	0.217442	-0.00424876
3	57	0.165931	-0.0023878
3	58	0.112523	-0.00104822
3	59	0.0572153	-0.000252307
3	60	0	0

4	0	0	0
4	1	0.0609948	-0.000290242
4	2	0.119942	-0.00112537
4	3	0.176824	-0.00247031
4	4	0.231617	-0.0042937
4	5	0.284299	-0.00656457
4	6	0.334852	-0.00924996
4	7	0.383261	-0.0123142
4	8	0.429515	-0.0157187
4	9	0.473605	-0.0194227
4	10	0.515524	-0.0233833
4	11	0.555267	-0.0275562
4	12	0.59283	-0.031896
4	13	0.628211	-0.0363565
4	14	0.661411	-0.0408915
4	15	0.692429	-0.0454547
4	16	0.72127	-0.0500003
4	17	0.747935	-0.0544831
4	18	0.772431	-0.0588592
4	19	0.794763	-0.0630859
4	20	0.814938	-0.0671222
4	21	0.832965	-0.0709291
4	22	0.848853	-0.0744698
4	23	0.862613	-0.0777098
4	24	0.874255	-0.0806177
4	25	0.883792	-0.0831648
4	26	0.891238	-0.0853257
4	27	0.896605	-0.0870783
4	28	0.89991	-0.0884044
4	29	0.901167	-0.0892894
4	30	0.900392	-0.0897229
4	31	0.897602	-0.0896984
4	32	0.892813	-0.0892138
4	33	0.886043	-0.0882714
4	34	0.877308	-0.0868779
4	35	0.866627	-0.0850442
4	36	0.854016	-0.0827859
4	37	0.839493	-0.080123
4	38	0.823073	-0.0770797
4	39	0.804772	-0.0736844
4	40	0.784607	-0.0699695
4	41	0.76259	-0.0659713
4	42	0.738735	-0.0617296
4	43	0.713054	-0.0572876
4	44	0.685557	-0.0526912
4	45	0.656254	-0.0479891
4	46	0.625152	-0.043232
4	47	0.592255	-0.0384726
4	48	0.557569	-0.0337644
4	49	0.521094	-0.029162
4	50	0.482829	-0.0247201
4	51	0.442771	-0.0204927
4	52	0.400914	-0.0165333
4	53	0.357252	-0.0128935
4	54	0.311774	-0.0096227
4	55	0.264467	-0.00676752
4	56	0.21532	-0.00437079
4	57	0.164316	-0.00247045
4	58	0.111441	-0.00109747
4	59	0.0566785	-0.00027227
4	60	0	0

5	0	0	0
5	1	0.0615579	-0.000289448
5	2	0.121038	-0.00113336
5	3	0.178421	-0.00250112
5	4	0.233683	-0.0043608
5	5	0.286801	-0.00667932
5	6	0.337754	-0.00942174
5	7	0.386526	-0.0125507
5	8	0.433103	-0.0160265
5	9	0.477473	-0.0198073
5	10	0.519628	-0.0238492
5	11	0.559562	-0.0281072
5	12	0.597269	-0.032535
5	13	0.632749	-0.037086
5	14	0.666001	-0.0417129
5	15	0.697025	-0.0463689
5	16	0.725825	-0.0510074
5	17	0.752406	-0.0555826
5	18	0.776773	-0.0600497
5	19	0.798934	-0.0643656
5	20	0.818898	-0.0684884
5	21	0.836675	-0.0723785
5	22	0.852278	-0.0759983
5	23	0.865719	-0.0793128
5	24	0.877012	-0.0822897
5	25	0.886173	-0.0848997
5	26	0.893218	-0.0871169
5	27	0.898165	-0.0889185
5	28	0.901032	-0.0902858
5	29	0.901839	-0.0912037
5	30	0.900605	-0.0916612
5	31	0.897351	-0.0916516
5	32	0.892099	-0.0911724
5	33	0.88487	-0.0902256
5	34	0.875686	-0.0888178
5	35	0.864568	-0.08696
5	36	0.851539	-0.0846677
5	37	0.836618	-0.081961
5	38	0.819828	-0.0788646
5	39	0.801188	-0.075407
5	40	0.780717	-0.0716214
5	41	0.758433	-0.0675445
5	42	0.734353	-0.0632169
5	43	0.708492	-0.0586826
5	44	0.680863	-0.0539884
5	45	0.651478	-0.0491842
5	46	0.620346	-0.0443216
5	47	0.587474	-0.0394546
5	48	0.552866	-0.0346381
5	49	0.516524	-0.029928
5	50	0.478448	-0.0253802
5	51	0.438633	-0.0210505
5	52	0.397073	-0.0169937
5	53	0.353759	-0.0132629
5	54	0.308676	-0.00990887
5	55	0.261811	-0.00697936
5	56	0.213145	-0.00451799
5	57	0.162658	-0.00256299
5	58	0.110325	-0.00114551
5	59	0.0561178	-0.000287404
5	60	0	0

6	0	0	0
6	1	0.0621282	-0.000293497
6	2	0.122154	-0.00115316
6	3	0.180051	-0.00255086
6	4	0.235795	-0.00445474
6	5	0.28936	-0.00683042
6	6	0.340723	-0.00964125
6	7	0.389866	-0.0128483
6	8	0.436772	-0.0164103
6	9	0.481428	-0.0202841
6	10	0.523824	-0.0244248
6	11	0.563953	-0.0287864
6	12	0.601808	-0.0333215
6	13	0.637389	-0.0379826
6	14	0.670693	-0.0427217
6	15	0.701724	-0.0474909
6	16	0.730483	-0.0522427
6	17	0.756978	-0.0569307
6	18	0.781214	-0.0615092
6	19	0.803202	-0.065934
6	20	0.822951	-0.0701626
6	21	0.840475	-0.0741545
6	22	0.855788	-0.0778711
6	23	0.868904	-0.0812768
6	24	0.879842	-0.0843383
6	25	0.88862	-0.0870257
6	26	0.895257	-0.089312
6	27	0.899774	-0.0911741
6	28	0.902195	-0.0925922
6	29	0.902542	-0.0935507
6	30	0.90084	-0.0940382
6	31	0.897113	-0.0940473
6	32	0.891387	-0.0935752
6	33	0.883688	-0.0926236
6	34	0.874043	-0.0911989
6	35	0.862477	-0.089312
6	36	0.849018	-0.0869785
6	37	0.83369	-0.0842188
6	38	0.816519	-0.0810576
6	39	0.797529	-0.0775243
6	40	0.776744	-0.0736523
6	41	0.754185	-0.0694793
6	42	0.729873	-0.0650467
6	43	0.703825	-0.0603994
6	44	0.676059	-0.0555855
6	45	0.646587	-0.050656
6	46	0.615422	-0.0456641
6	47	0.582572	-0.0406649
6	48	0.548042	-0.0357152
6	49	0.511836	-0.0308723
6	50	0.473951	-0.026194
6	51	0.434384	-0.0217377
6	52	0.393127	-0.01756
6	53	0.350167	-0.0137158
6	54	0.30549	-0.0102575
6	55	0.259076	-0.00723425
6	56	0.210903	-0.00469109
6	57	0.160943	-0.00266748
6	58	0.109166	-0.00119607
6	59	0.055533	-0.000301487
6	60	0	0

7	0	0	0
7	1	0.062711	-0.000300698
7	2	0.123296	-0.00118246
7	3	0.181723	-0.00261791
7	4	0.237963	-0.00457494
7	5	0.291987	-0.00701811
7	6	0.343772	-0.00990923
7	7	0.393295	-0.0132077
7	8	0.440538	-0.0168708
7	9	0.485487	-0.020854
7	10	0.52813	-0.0251109
7	11	0.568458	-0.0295944
7	12	0.606466	-0.0342559
7	13	0.642149	-0.0390468
7	14	0.675509	-0.043918
7	15	0.706546	-0.0488207
7	16	0.735265	-0.0537064
7	17	0.761672	-0.0585275
7	18	0.785776	-0.0632375
7	19	0.807587	-0.0677911
7	20	0.827118	-0.0721449
7	21	0.844384	-0.0762571
7	22	0.8594	-0.0800886
7	23	0.872186	-0.0836024
7	24	0.882761	-0.0867644
7	25	0.891146	-0.0895436
7	26	0.897366	-0.0919124
7	27	0.901445	-0.0938464
7	28	0.903409	-0.0953253
7	29	0.903285	-0.0963326
7	30	0.901101	-0.0968562
7	31	0.896888	-0.0968882
7	32	0.890676	-0.0964253
7	33	0.882494	-0.0954687
7	34	0.872374	-0.0940247
7	35	0.860348	-0.092104
7	36	0.846445	-0.0897224
7	37	0.830697	-0.0869004
7	38	0.813133	-0.0836632
7	39	0.793782	-0.0800405
7	40	0.772672	-0.0760666
7	41	0.749828	-0.07178
7	42	0.725273	-0.0672232
7	43	0.699031	-0.0624422
7	44	0.67112	-0.0574865
7	45	0.641557	-0.0524084
7	46	0.610355	-0.0472629
7	47	0.577525	-0.0421069
7	48	0.543073	-0.0369987
7	49	0.507003	-0.0319977
7	50	0.469313	-0.0271637
7	51	0.429999	-0.0225562
7	52	0.389051	-0.0182338
7	53	0.346456	-0.0142534
7	54	0.302195	-0.0106695
7	55	0.256245	-0.00753335
7	56	0.208578	-0.00489171
7	57	0.159162	-0.00278616
7	58	0.107959	-0.00125176
7	59	0.0549218	-0.000316285
7	60	0	0

8	0	0	0
8	1	0.0633106	-0.000310284
8	2	0.124471	-0.00121987
8	3	0.183444	-0.00270088
8	4	0.240195	-0.00472046
8	5	0.294694	-0.00724193
8	6	0.346913	-0.0102256
8	7	0.396827	-0.0136292
8	8	0.444418	-0.0174084
8	9	0.489668	-0.0215171
8	10	0.532564	-0.0259075
8	11	0.573098	-0.030531
8	12	0.611261	-0.0353378
8	13	0.647051	-0.040278
8	14	0.680467	-0.0453013
8	15	0.711512	-0.0503576
8	16	0.74019	-0.0553975
8	17	0.766509	-0.0603721
8	18	0.790478	-0.0652336
8	19	0.812109	-0.0699359
8	20	0.831417	-0.0744342
8	21	0.848419	-0.0786857
8	22	0.863133	-0.08265
8	23	0.87558	-0.086289
8	24	0.885783	-0.0895677
8	25	0.893768	-0.0924537
8	26	0.899559	-0.0949183
8	27	0.903187	-0.0969363
8	28	0.904681	-0.0984864
8	29	0.904073	-0.099551
8	30	0.901395	-0.100117
8	31	0.896682	-0.100177
8	32	0.889967	-0.0997253
8	33	0.881287	-0.098764
8	34	0.870678	-0.0972986
8	35	0.858175	-0.0953398
8	36	0.843814	-0.0929034
8	37	0.827631	-0.0900101
8	38	0.809659	-0.0866855
8	39	0.789933	-0.08296
8	40	0.768484	-0.0788687
8	41	0.745342	-0.0744511
8	42	0.720535	-0.0697507
8	43	0.694088	-0.0648152
8	44	0.666025	-0.0596953
8	45	0.636364	-0.0544453
8	46	0.605121	-0.0491218
8	47	0.572308	-0.0437838
8	48	0.537933	-0.0384916
8	49	0.502001	-0.0333069
8	50	0.46451	-0.0282918
8	51	0.425454	-0.0235081
8	52	0.384824	-0.0190169
8	53	0.342603	-0.0148774
8	54	0.29877	-0.0111466
8	55	0.253299	-0.00787818
8	56	0.206156	-0.00512155
8	57	0.157303	-0.00292087
8	58	0.106696	-0.00131418
8	59	0.0542812	-0.000332628
8	60	0	0

9	0	0	0
9	1	0.0639309	-0.000321883
9	2	0.125686	-0.00126453
9	3	0.185223	-0.00279873
9	4	0.242504	-0.00489031
9	5	0.297492	-0.00750108
9	6	0.350159	-0.0105897
9	7	0.400478	-0.0141122
9	8	0.448426	-0.0180225
9	9	0.493987	-0.0222728
9	10	0.537144	-0.0268138
9	11	0.577889	-0.0315952
9	12	0.616213	-0.036566
9	13	0.652113	-0.0416747
9	14	0.685589	-0.0468698
9	15	0.716642	-0.0520999
9	16	0.745279	-0.057314
9	17	0.771508	-0.0624623
9	18	0.79534	-0.0674956
9	19	0.816788	-0.0723664
9	20	0.835868	-0.0770287
9	21	0.852599	-0.0814384
9	22	0.867004	-0.0855538
9	23	0.879104	-0.0893355
9	24	0.888925	-0.0927471
9	25	0.896497	-0.0957551
9	26	0.901849	-0.0983296
9	27	0.905013	-0.100444
9	28	0.906023	-0.102076
9	29	0.904916	-0.103207
9	30	0.901727	-0.103823
9	31	0.896496	-0.103915
9	32	0.889263	-0.103478
9	33	0.880067	-0.102512
9	34	0.86895	-0.101024
9	35	0.855953	-0.0990226
9	36	0.841116	-0.096525
9	37	0.824479	-0.0935515
9	38	0.806083	-0.0901285
9	39	0.785966	-0.0862869
9	40	0.764163	-0.0820628
9	41	0.74071	-0.0774966
9	42	0.715637	-0.0726335
9	43	0.688976	-0.0675224
9	44	0.66075	-0.062216
9	45	0.630983	-0.0567703
9	46	0.599694	-0.0512442
9	47	0.566895	-0.0456988
9	48	0.532596	-0.0401969
9	49	0.496803	-0.0348026
9	50	0.459515	-0.0295806
9	51	0.420724	-0.0245955
9	52	0.380421	-0.019911
9	53	0.338586	-0.0155893
9	54	0.295196	-0.0116902
9	55	0.25022	-0.00827032
9	56	0.203621	-0.00538214
9	57	0.155355	-0.00307301
9	58	0.10537	-0.00138437
9	59	0.0536076	-0.00035093
9	60	0	0

10	0	0	0
10	1	0.0645752	-0.0003353
10	2	0.126948	-0.0013159
10	3	0.18707	-0.00291066
10	4	0.244898	-0.00508354
10	5	0.300393	-0.00779457
10	6	0.353524	-0.0110005
10	7	0.40426	-0.0146556
10	8	0.452579	-0.0187119
10	9	0.498459	-0.0231198
10	10	0.541887	-0.0278282
10	11	0.58285	-0.0327853
10	12	0.62134	-0.0379385
10	13	0.657355	-0.0432347
10	14	0.690892	-0.048621
10	15	0.721956	-0.0540446
10	16	0.750553	-0.0594531
10	17	0.77669	-0.0647952
10	18	0.800382	-0.0700203
10	19	0.821642	-0.0750795
10	20	0.840489	-0.0799253
10	21	0.856944	-0.0845123
10	22	0.87103	-0.0887973
10	23	0.882773	-0.0927393
10	24	0.892203	-0.0963006
10	25	0.89935	-0.0994463
10	26	0.904248	-0.102145
10	27	0.906934	-0.104369
10	28	0.907444	-0.106094
10	29	0.90582	-0.1073
10	30	0.902103	-0.107974
10	31	0.896337	-0.108103
10	32	0.888565	-0.107684
10	33	0.878833	-0.106715
10	34	0.867188	-0.105202
10	35	0.853676	-0.103156
10	36	0.838343	-0.10059
10	37	0.821234	-0.0975284
10	38	0.802394	-0.093996
10	39	0.781867	-0.0900251
10	40	0.759693	-0.0856527
10	41	0.735912	-0.0809206
10	42	0.710561	-0.0758753
10	43	0.683671	-0.0705675
10	44	0.655273	-0.065052
10	45	0.625392	-0.0593869
10	46	0.594049	-0.0536333
10	47	0.56126	-0.0478549
10	48	0.527037	-0.0421172
10	49	0.491385	-0.0364872
10	50	0.454303	-0.0310324
10	51	0.415785	-0.0258204
10	52	0.375818	-0.0209181
10	53	0.334382	-0.0163909
10	54	0.291451	-0.0123019
10	55	0.246991	-0.00871122
10	56	0.200959	-0.00567478
10	57	0.153306	-0.00324362
10	58	0.103974	-0.00146299
10	59	0.0528968	-0.000371425
10	60	0	0

11	0	0	0
11	1	0.0652468	-0.000350411
11	2	0.128262	-0.0013736
11	3	0.188991	-0.00303597
11	4	0.247388	-0.00529925
11	5	0.303409	-0.0081213
11	6	0.35702	-0.0114568
11	7	0.408189	-0.015258
11	8	0.45689	-0.0194749
11	9	0.503103	-0.0240559
11	10	0.54681	-0.0289484
11	11	0.587999	-0.0340986
11	12	0.626662	-0.0394522
11	13	0.662795	-0.0449547
11	14	0.696398	-0.0505514
11	15	0.727474	-0.056188
11	16	0.75603	-0.0618107
11	17	0.782075	-0.0673664
11	18	0.805624	-0.0728033
11	19	0.826693	-0.0780708
11	20	0.845301	-0.0831198
11	21	0.861471	-0.0879033
11	22	0.875231	-0.0923764
11	23	0.886607	-0.0964968
11	24	0.895632	-0.100225
11	25	0.902341	-0.103524
11	26	0.906771	-0.106362
11	27	0.908962	-0.108708
11	28	0.908955	-0.110538
11	29	0.906796	-0.111831
11	30	0.90253	-0.11257
11	31	0.896207	-0.112743
11	32	0.887875	-0.112346
11	33	0.877586	-0.111375
11	34	0.86539	-0.109837
11	35	0.851341	-0.107741
11	36	0.835489	-0.105103
11	37	0.817885	-0.101944
11	38	0.79858	-0.0982914
11	39	0.777622	-0.0941781
11	40	0.755058	-0.0896421
11	41	0.730932	-0.0847265
11	42	0.705284	-0.0794796
11	43	0.678152	-0.0739541
11	44	0.64957	-0.0682067
11	45	0.619565	-0.0622981
11	46	0.588162	-0.056292
11	47	0.555379	-0.0502549
11	48	0.521229	-0.0442552
11	49	0.485718	-0.038363
11	50	0.448848	-0.0326492
11	51	0.41061	-0.0271847
11	52	0.370991	-0.0220398
11	53	0.32997	-0.0172837
11	54	0.287516	-0.0129832
11	55	0.243593	-0.00920217
11	56	0.198153	-0.00600055
11	57	0.151143	-0.00343351
11	58	0.102498	-0.00155049
11	59	0.0521446	-0.000394259
11	60	0	0

12	0	0	0
12	1	0.0659488	-0.000367125
12	2	0.129633	-0.0014373
12	3	0.190995	-0.00317405
12	4	0.249983	-0.00553649
12	5	0.306551	-0.00848
12	6	0.360661	-0.011957
12	7	0.412278	-0.0159173
12	8	0.461377	-0.0203091
12	9	0.507933	-0.0250786
12	10	0.55193	-0.0301712
12	11	0.593354	-0.0355314
12	12	0.632196	-0.0411032
12	13	0.668454	-0.0468301
12	14	0.702126	-0.052656
12	15	0.733216	-0.0585248
12	16	0.761731	-0.0643812
12	17	0.787683	-0.0701704
12	18	0.811086	-0.0758389
12	19	0.831959	-0.0813344
12	20	0.850322	-0.0866062
12	21	0.866201	-0.0916056
12	22	0.879624	-0.0962859
12	23	0.890622	-0.100603
12	24	0.89923	-0.104515
12	25	0.905487	-0.107985
12	26	0.909432	-0.110977
12	27	0.91111	-0.11346
12	28	0.910567	-0.115407
12	29	0.907852	-0.116796
12	30	0.903016	-0.117609
12	31	0.896113	-0.117834
12	32	0.887197	-0.117462
12	33	0.876325	-0.116493
12	34	0.863554	-0.114929
12	35	0.848942	-0.112781
12	36	0.832546	-0.110064
12	37	0.814423	-0.1068
12	38	0.794629	-0.103017
12	39	0.773218	-0.0987489
12	40	0.750242	-0.094034
12	41	0.72575	-0.0889175
12	42	0.699788	-0.0834496
12	43	0.672398	-0.0776849
12	44	0.643617	-0.0716829
12	45	0.613477	-0.0655066
12	46	0.582006	-0.0592228
12	47	0.549224	-0.0529009
12	48	0.515145	-0.0466128
12	49	0.479779	-0.040432
12	50	0.443124	-0.0344328
12	51	0.405175	-0.02869
12	52	0.365917	-0.0232777
12	53	0.325326	-0.0182692
12	54	0.28337	-0.0137353
12	55	0.240008	-0.00974422
12	56	0.19519	-0.00636032
12	57	0.148856	-0.00364329
12	58	0.100935	-0.00164722
12	59	0.0513463	-0.000419536
12	60	0	0

13	0	0	0
13	1	0.0666841	-0.000385362
13	2	0.131069	-0.00150669
13	3	0.19309	-0.00332428
13	4	0.252693	-0.00579425
13	5	0.30983	-0.00886926
13	6	0.364457	-0.0124991
13	7	0.416541	-0.0166313
13	8	0.466052	-0.0212117
13	9	0.512965	-0.0261844
13	10	0.557263	-0.0314928
13	11	0.598931	-0.0370794
13	12	0.637961	-0.0428863
13	13	0.674348	-0.0488555
13	14	0.708093	-0.0549288
13	15	0.7392	-0.0610486
13	16	0.767676	-0.0671578
13	17	0.793533	-0.0731999
13	18	0.816788	-0.0791197
13	19	0.83746	-0.0848629
13	20	0.855572	-0.0903773
13	21	0.871151	-0.095612
13	22	0.884228	-0.100519
13	23	0.894836	-0.105051
13	24	0.903014	-0.109165
13	25	0.908803	-0.112822
13	26	0.912246	-0.115984
13	27	0.913392	-0.118619
13	28	0.912292	-0.120697
13	29	0.908998	-0.122194
13	30	0.903568	-0.123091
13	31	0.89606	-0.123374
13	32	0.886534	-0.123033
13	33	0.875052	-0.122067
13	34	0.861679	-0.120478
13	35	0.846476	-0.118276
13	36	0.829508	-0.115476
13	37	0.810838	-0.1121
13	38	0.790528	-0.108176
13	39	0.768639	-0.10374
13	40	0.745227	-0.0988307
13	41	0.720348	-0.093496
13	42	0.694052	-0.0877875
13	43	0.666386	-0.0817624
13	44	0.637391	-0.0754826
13	45	0.607105	-0.0690144
13	46	0.575556	-0.0624274
13	47	0.542769	-0.0557947
13	48	0.50876	-0.0491917
13	49	0.473538	-0.0426955
13	50	0.437106	-0.0363845
13	51	0.399455	-0.0303375
13	52	0.36057	-0.0246329
13	53	0.320427	-0.0193483
13	54	0.278991	-0.0145592
13	55	0.236218	-0.0103382
13	56	0.192053	-0.00675475
13	57	0.14643	-0.00387344
13	58	0.0992744	-0.00175344
13	59	0.0504974	-0.000447335
13	60	0	0

14	0	0	0
14	1	0.0674555	-0.000405041
14	2	0.132572	-0.00158148
14	3	0.195283	-0.003486
14	4	0.255528	-0.00607145
14	5	0.313256	-0.00928746
14	6	0.368423	-0.0130811
14	7	0.420991	-0.0173972
14	8	0.47093	-0.0221792
14	9	0.518214	-0.0273692
14	10	0.562825	-0.0329083
14	11	0.604747	-0.038737
14	12	0.643972	-0.0447955
14	13	0.680496	-0.0510239
14	14	0.714319	-0.0573624
14	15	0.745445	-0.0637515
14	16	0.773882	-0.0701322
14	17	0.799645	-0.0764463
14	18	0.822749	-0.0826366
14	19	0.843216	-0.0886472
14	20	0.861071	-0.0944237
14	21	0.876342	-0.0999133
14	22	0.889062	-0.105065
14	23	0.899269	-0.109832
14	24	0.907002	-0.114167
14	25	0.912306	-0.118029
14	26	0.915229	-0.121378
14	27	0.915822	-0.124179
14	28	0.914142	-0.126401
14	29	0.910246	-0.128019
14	30	0.904196	-0.12901
14	31	0.896055	-0.12936
14	32	0.885891	-0.129057
14	33	0.87377	-0.128098
14	34	0.859763	-0.126485
14	35	0.843939	-0.124227
14	36	0.826369	-0.121339
14	37	0.807123	-0.117843
14	38	0.786268	-0.113769
14	39	0.763872	-0.109152
14	40	0.739998	-0.104034
14	41	0.714707	-0.0984635
